,CTGF,LMO4,ETV1,PCP4,CXCL14,NTNG2,NR4A2,CUX2,RELN,CALB1,B3GALT2,CBLN2,RXFP1,CDH24,GABRA5,CARTPT,OPRK1,RPRM,CACNA1E,FEZF2,HTR2C,PDE1A,VAT1L,GSG1L,C1QL2,MEF2C,ETV1,BHLHE22,SEMA3E,TRIB2,KCNIP2,KITLG,SLITRK1,SCN3B,KCNK2,SYNPR,CCK,FAM3C,ANXA1,FXYD6,RASGRF2,DKK3,RORB,TLE1,GPR6,TOX,PCDH17,POU3F1,BEND5,UNC5D,ATP2B4,CNR1,PCP4,TLE4,CRIM1,CPNE7,TLE4,PENK,SYT6,TH,BCL11B,SATB2,FOXP2,TBR1,CRYM,RAC3,PDYN,KCNA1,SNCG,SYT17,CARTPT,KCNH4,MFGE8,LXN,ADRA2A,AKR1C2,MARCKSL1,CYR61,AKR1C3,NEFH,LMO3,TMEM163,LGALS1,PRSS12,SCN4B,PLXND1,LHX2,COL6A1,NR4A3,GRIK4,SYT2,WFS1,INPP4B,OPN3,ID2,OMA1,IGFBP4,COL24A1,CUX1,FOXO1,S100A10,KCNIP2,KCNIP1,TLE3,SEMA3C,DTX4,MDGA1,SOX5,OTX1,SV2C,LIX1,PCDH20,TPBG,RGS8,IGSF11,LDB2,SYT10,NPY2R,CNTN6,DIAPH3,PPP1R1B,CRYM,SYT9
PASTE_DLPFCS,0.16409282532284503,0.8347298584613264,0.6108106351117647,0.8488034249236408,0.8309482809204435,0.44733737787302424,0.4785781930089983,0.7941526369959345,0.6564714130596467,0.827602668141902,0.5253597993261568,0.8114461235109612,0.5371955923449182,-0.026328614094624943,0.7228233023762783,0.6689052079110743,0.16972829938977296,0.2716107883734737,0.6510945997478614,0.4561019868332858,0.13011105450286972,0.5806509890482635,0.5057661959548683,0.43694967899466786,0.7484338034520653,0.8511922947795857,0.6108106351117647,0.3563964961875586,0.42528074216378586,0.5021992271017242,0.7849974287320253,0.6233917282652812,0.6637936697785566,0.7622509387036723,0.1552426485822183,0.7183959573549027,0.8907632915240041,0.8064579887249569,0.3187757021320816,0.8021237586590068,0.7981435317625815,0.8357167826040751,0.7233741151418741,0.6353562626435888,0.602926272282988,0.567120123797857,0.32594838574097523,0.17741286958820568,0.7053953521439241,0.6112683348216842,0.7232312013493862,0.6847821294759427,0.8488034249236408,0.2671832240712953,0.6321251561557919,0.2488435055015549,0.2671832240712953,0.5244668563315914,0.075287817214277,-0.042224629960301,0.16137686354513703,0.7001456384427046,0.4090854851386681,0.6720496565622914,0.8455132409889169,0.6472552005816902,0.16375989592684911,0.47475908122670923,0.8324507688579997,0.6190522531506443,0.6689052079110743,0.5773422538198694,0.7569257268558394,0.21216068902381166,0.4025806552738691,0.36155374202033075,0.47244326614052684,-0.05312548148179336,0.14311106645209412,0.7972951930979146,0.7925036531903956,0.5720925553888537,0.8057375588947268,0.30885063400694596,0.7154302973741217,0.5898182864232452,0.6287946354710193,0.49015139924879286,0.019916409366320064,0.18928866348988305,0.6507174927173093,0.515273332083536,0.24326395444203044,0.6945600994090092,0.6943607349201658,0.06707660892504544,0.4911275426593764,0.18504114194313548,0.5733531288137778,0.11781118773183887,0.327030571642816,0.7849974287320253,0.3751751230799519,0.41864674505521027,0.1963179714111181,0.4676224774748064,0.2096625230362019,0.1749547466445656,0.06796923288818633,0.47161642583567326,0.12937796359422335,0.11817263695729346,0.7423967945521251,0.3746222824971055,0.3682284286483373,0.7860337788268369,0.21999218378079513,0.12582204403995778,0.17429006274461023,-0.08365352578112185,0.6992654835926615,0.8455132409889169,0.11309111516838803
PASTE_p0_DLPFCS,0.029815714842509958,0.02183593171485922,0.2979664509299546,0.21972174805542824,0.31376153250112365,0.21152468870397048,0.377276956936404,0.20767562132309259,0.27211678777894094,0.20978937757609148,0.2593518726478086,0.08585538661155996,0.33833592642137417,0.06307296219033882,0.22471367709556359,0.2248093629698893,0.09181136056889523,0.15041532621248557,0.06271163557423727,0.20956876717868309,0.05882789020609938,0.17203351343876236,0.25245415539098964,0.11743373299069026,0.2610718173691686,0.07411639936990877,0.2979664509299546,0.052811782842451534,0.2657682959395361,0.08159314707135694,0.060009348566145294,0.1274264236437126,0.0036631581967726903,0.09133693967839979,0.08919221171232883,0.011257152389323455,0.0566529307299646,0.08305460582392446,0.10648042224315558,0.038385205158051515,0.16897293168145044,0.015665606110672886,0.19768865147405823,-0.0031618629293783487,0.09203708580132956,0.23057029952433616,0.0441234582926374,0.032940867692706044,0.2069714455530618,0.0358578838164383,0.08125752071612925,0.15022703754832817,0.21972174805542824,0.09909099559582303,0.09149594998787941,0.05904007797816959,0.09909099559582303,0.14928018533577192,-0.03337525749233471,-0.11633566982728587,-0.07134196796825207,-0.005211756817601563,0.19975367086238194,0.20406666825623063,0.11476067180441468,0.09493187605496127,0.013133957183029538,-0.04025068131316475,0.1665558552207235,0.02662261641485678,0.2248093629698893,0.1218656684537776,0.08680780398629169,0.08781365530599616,-0.00910445669971637,0.010607666017833353,0.20684726842616966,0.037354879964604064,0.11022468369004573,0.15299523629348052,0.0212806729111924,0.04417782032482218,0.13066910923123962,0.15774951100389104,0.07024510327498039,0.07223864030469894,0.0511115849793578,0.11162782466828693,-0.017781100273988937,0.016512327588182368,0.17371630874102062,0.07330456423952736,0.1014210930847092,0.05107062147099369,0.06991459338984739,-0.08162850530859432,0.26795263899879046,0.028137810340889306,0.08949567290519865,0.11354452230388028,0.1102324623487629,0.060009348566145294,0.03075814940863103,0.04761569391490386,0.16490076570741252,0.02901875366215993,0.08885429130713625,-0.05319511801047416,0.052861946272779646,0.08663068515771337,0.1003098154817193,-0.12592527764556335,0.11397310595641875,0.21928108906193114,0.17609187362615594,0.07410303120681448,0.030873758538285116,0.06123139694215645,-0.061065776259926756,0.09747023915447034,0.0642279443422447,0.11476067180441468,0.10098088415476486
PASTE2_DLPFCS,0.46586609032752463,0.9160916535375146,0.7406293258452333,0.9576713556298923,0.8742638883552836,0.606695259111305,0.6356659711146928,0.8848879659372352,0.7136604616704201,0.8776349403102147,0.6954767831710779,0.8289782300309074,0.745735923232722,0.2610469893243579,0.8381531779325435,0.7537574515404911,0.32770677181259183,0.6014038453346638,0.7028136840257814,0.6643287126359022,0.29402222060420297,0.7024787140810101,0.6802162073520449,0.593885443890347,0.8015765285685488,0.9283095327083881,0.7406293258452333,0.4477020809204177,0.7027126009265663,0.6276141664307052,0.7950965011544834,0.6984489634768011,0.7473879063038383,0.8701577078406313,0.18722600135013037,0.8173306345775039,0.939764859440707,0.8749072181685139,0.5196968112417812,0.8949261795979956,0.851092928913696,0.9162786143249574,0.8966284544613901,0.7079923974946433,0.7083907214794269,0.7427533159318447,0.6014533839997861,0.2784000163201233,0.7357935511016862,0.6810433095927458,0.7368462386338653,0.7541422629384563,0.9576713556298923,0.6923744981458425,0.701897337295759,0.5395998847963203,0.6923744981458425,0.6440291418947242,0.13384421755812012,0.141802909401768,0.2087520015486037,0.7484909309731181,0.590241958205517,0.8034004321106397,0.8924221713314138,0.7003026268935407,0.1076586812959651,0.6193850557302415,0.9207334930821774,0.628713445362873,0.7537574515404911,0.5866529251101461,0.8339660703733811,0.2410212000526273,0.38431575590160777,0.304460028725195,0.9292065321717916,0.10029237590112379,0.3266124552545571,0.8801911377275728,0.8461128852964199,0.5677201510284106,0.8798837634604105,0.1493028306933418,0.7747650636736246,0.6020565942275659,0.689685430792267,0.6547836422922915,0.08514096746858402,0.2068711831820174,0.7470563850290063,0.6181422612903074,0.21393562871390112,0.8047524030622375,0.7360538752186431,0.07781517334044008,0.5969772210960339,0.3554658017696741,0.5831583300488498,0.1800986349404926,0.6827327371409896,0.7950965011544834,0.4756590624408825,0.5335282629770038,0.42477619967036356,0.4419424188746628,0.2540283111695905,0.16003459720977437,-0.0002196900974092697,0.4966012559874439,0.2766871633330597,0.12534934530245762,0.7473535280203097,0.39803666064027565,0.4227159501332907,0.854290374726539,0.20482576664158558,0.25354162806653685,0.40983174064175604,-0.05820806034848697,0.7497400216563742,0.8924221713314138,0.3919751296292843
STAligner_DLPFCS_landmark0,0.5735473110042713,0.7702495216483842,0.486021709505254,0.7372139060008772,0.635166043284875,0.45069076920754236,0.37972789611554797,0.7233670655434281,0.4606084194485636,0.7421407822652197,0.7067706213732725,0.5751988033536515,0.5737964524854074,0.28187599974214816,0.5851022069707347,0.6325228422291446,0.2719012751430356,0.45630076436314465,0.37553752465854545,0.5055867005503304,0.1876926086583968,0.46779087164754823,0.5096443817074207,0.15909827552258063,0.4605257791114939,0.8389945506033053,0.486021709505254,0.35072091101268327,0.6913205658007712,0.13968782140107538,0.45701200254226126,0.44834624534402484,0.3272782560273018,0.5656145473389299,0.20060824776130645,0.5710885353363868,0.8320146632594811,0.6591236739195049,0.3099487586552976,0.6092982131601642,0.5724019305259914,0.7307396249862791,0.7254380167704255,0.2655898856641137,0.4792211458277138,0.44246990895942745,0.5068599020918728,0.24872942706810872,0.4928824780649567,0.33234070751738826,0.3939457125036237,0.5262308929630568,0.7372139060008772,0.6758925120450286,0.35634184724827533,0.19373796062496743,0.6758925120450286,0.5515876975619213,0.08905480664699172,0.08566282073128044,0.04979969961464679,0.5464439664252188,0.36733963904756717,0.6783982888454148,0.7536424359518241,0.46961259993757554,0.014038025837563367,0.23080766693166274,0.7901212357379359,0.20492099307212716,0.6325228422291446,0.279120781138447,0.5892699346988509,0.011394697293908443,0.136340998207408,0.14905511584637135,0.8474707597349372,0.18444220660464086,0.15781783150707232,0.7491303771811384,0.5228818565548198,0.45714756461718187,0.5499866409049455,0.20104695655232993,0.4776401145948099,0.1992489059031208,0.36172858015710324,0.3297333483761068,0.26180338923400265,0.05314420466828703,0.5760912345759721,0.197864098493754,0.1362519342600926,0.5602558822959866,0.37695191349441676,-0.016030388560184804,0.21056136911219814,0.1670647514423316,0.13196719464269555,0.18059123658719037,0.42931069424100216,0.45701200254226126,0.34444981419527104,0.08326312633836831,0.2791171704242014,0.18368643150784866,0.25037162677419617,-0.14302313880021844,-0.062066546504540375,0.1905842298887173,0.2422805359011004,0.04320591582612502,0.6058558372306929,0.21256128144981412,0.26572231875700064,0.6466496458992282,0.2785365067535322,0.049178544234859366,0.12803308753783424,0.1891018049729917,0.2776340594905155,0.7536424359518241,0.3256702373657423
STAligner_DLPFCS_landmark1,0.5509028601359371,0.8239306185008863,0.5423143880486352,0.8423557747293372,0.6781102549654153,0.5357851482116195,0.4250545927721012,0.7955213902129984,0.6146060015179154,0.7436239538963699,0.7687318699171938,0.6550003323517967,0.5717781816364282,0.17762909832890858,0.6636536968018135,0.7105407985936708,0.2957316492717709,0.5207659045386764,0.5195356229613127,0.561343060802788,0.2444536463645219,0.5406597597347403,0.4670390304222342,0.32008975016313007,0.6095263929957667,0.8276054641033735,0.5423143880486352,0.4029267739487456,0.72387322839706,0.16898258372475694,0.5699626875703926,0.4912612045875117,0.449628245313132,0.5959210132294929,0.15148490124101097,0.613942661924561,0.8678762103983423,0.6790818411019556,0.18400994905491216,0.6492861670482224,0.634636580594727,0.7072094712726908,0.7135067345199143,0.33095921445191956,0.5234831709601754,0.4762824413309761,0.5424346740393967,0.17725352087334367,0.40678175833738933,0.45525766974168874,0.34149914790861485,0.5884622295853358,0.8423557747293372,0.668046581570305,0.3294218758833571,0.3966883595112994,0.668046581570305,0.6428235149266751,0.12600064324358076,-0.02922056077031968,0.12170261093741042,0.5924576501216087,0.3909974430437513,0.7227707562434295,0.7655918816178725,0.3920781053162416,0.02770728121104282,0.2720643121645595,0.8195207257337356,0.3789366813818136,0.7105407985936708,0.36368962055332466,0.5962940150187831,0.019600918815876455,0.08408932719214879,0.0944458332478425,0.8631944124332064,0.0035379492301801374,0.1234498850896762,0.8269051753695776,0.5806922652052555,0.4905074140946013,0.5898513965415711,0.11459670042388444,0.5625191807319639,0.23975804403566328,0.4820477012982876,0.4532909494536725,0.06804902287691815,0.0754897297022943,0.6895687317217133,-0.022102077423215804,0.035786536670017376,0.5969674599449939,0.342469882759145,0.0532646402716086,0.36219485055185535,0.12927886572092898,0.2329607290615788,0.34103972151481576,0.6043313248446814,0.5699626875703926,0.2633440048690335,0.1926112875185798,0.24703460297521515,0.1497978976983764,0.2372828562283852,-0.05097113729114346,-0.03782177204561071,0.363473540309666,0.37016934208717317,0.10560127711703791,0.6446585740916655,0.272611992530674,0.1754600369520141,0.7204891403614843,-0.01529125844609025,0.20593459894857902,0.13805807970549366,0.05482147004775171,0.39337504593104783,0.7655918816178725,0.3426148901713956
STAligner_DLPFCS_landmark2,0.4515995546956703,0.7575042747582862,0.599039152539436,0.8012338247131376,0.5291733646317202,0.484553532186283,0.5851445736807922,0.7707917785618613,0.49922321081155535,0.7837500043702633,0.6738470667993223,0.6425326210185647,0.6290184798780664,0.1385761015783086,0.6564836825938068,0.7370501874476728,0.31589174146296845,0.45913835163861066,0.46194948346063214,0.521186819086303,0.3201097383435854,0.5284626067076554,0.5346822793012115,0.27466676273057156,0.6012103314913096,0.8033968683656599,0.599039152539436,0.3676779527024457,0.716608478933875,0.36455913407339446,0.5157350360224848,0.3761362965882398,0.36591801551640496,0.48519890858776926,0.07826520172018767,0.5575535886557295,0.8093854574929736,0.7506579035966605,0.1468300306118574,0.5887378037970834,0.6570931399140741,0.7387743115412085,0.7995769363739095,0.3514470680700656,0.5433565845083546,0.5415943220800395,0.5771225819024582,0.20146973185179504,0.6126062317707675,0.46672844255143303,0.43968215314952014,0.6725370593411336,0.8012338247131376,0.7644329703317618,0.3549038062682555,0.2995775140207891,0.7644329703317618,0.5633585650680893,0.10977822248627779,0.07486323812330177,0.18124684320946147,0.46873216652874844,0.5464840520756319,0.7644811898237834,0.740349594327793,0.38759480737530083,0.15795255578023384,0.3433952142152519,0.8134960490469817,0.3565719610626257,0.7370501874476728,0.3085226143930358,0.6092839519020681,0.16885677870976976,0.12671869498672841,0.07478178606606514,0.9007780593990877,0.12187823146124677,0.12449998403090838,0.7699169727083447,0.5668082315429763,0.4745104793079829,0.5620985958263606,0.13322012289181864,0.5255560606769016,0.25188787804622426,0.4736205682226018,0.42018545783267536,0.17255947397803229,0.2580448349343161,0.5518006727526666,0.12074076058206439,0.029001140580818468,0.6098872846562579,0.3020741218260803,-0.004480946336514188,0.42113125602349005,0.10181509343224542,0.1922901855546849,0.2323197879241882,0.5488658488728703,0.5157350360224848,0.26089151543078415,0.06521348918100514,0.2873719070258816,0.02818039658189259,0.3353305836877698,-0.0739497507110357,-0.01396484705612995,0.28327056851287913,0.39353703408355406,0.062420511208229244,0.6667131277426348,0.04744064269485478,0.18302909865593997,0.6271258007756547,0.08721900678338673,0.09848806589238727,0.12212203891162404,0.18366256768928113,0.38193652791370464,0.740349594327793,0.3705604544745111
STAligner_DLPFCS_landmark3,0.47168077391392754,0.7818058769345134,0.45101671212576283,0.7495591852179396,0.5372857511869228,0.4456199847446279,0.5364131612341728,0.7497095616719456,0.5177402736579838,0.7198359164843886,0.6227430905055588,0.6443212057216311,0.584383750259168,0.12117504714719692,0.5863092429391731,0.7195611800295173,0.3540944694052855,0.39411733799217,0.3953475571042664,0.38655211912286447,0.1300204800549408,0.38130141312263666,0.5135899364863102,0.16551854331976187,0.579990753198543,0.7696281600238214,0.45101671212576283,0.2963843266845038,0.70194154820484,0.25624335090511324,0.5233873095245397,0.41947318740487316,0.3532337651721851,0.5414843909937502,0.15784127411209034,0.6011006327393088,0.8702164156735268,0.6675306975228757,0.22369736968750642,0.5883380346600927,0.5836976067871982,0.7850003304363664,0.7127096725218763,0.40119509440742956,0.4863410668703567,0.47109060902699446,0.5393650915657525,0.13854530339630786,0.528648520428259,0.5125393557164624,0.36238915169272906,0.6068972290275334,0.7495591852179396,0.6993242542526074,0.24978836546766256,0.29684410347378426,0.6993242542526074,0.5267312388906197,0.20204584445854948,-0.03446245791851236,0.06602045474129777,0.4958951898172814,0.35156410975929503,0.6580526347796941,0.7405242244227477,0.43200851979424804,0.09536475917559255,0.3524261938005928,0.7985233313136503,0.26840418340021055,0.7195611800295173,0.33377705153331205,0.6119951626815914,0.1245576994654601,0.23908146602978866,0.015425803102826402,0.9202921314617555,0.03856492091756472,0.12482829845709896,0.7225875388770234,0.5211136094686687,0.4220320717493225,0.5173605373068839,0.06986156953881138,0.39815682158589677,0.20361250366372072,0.4266486517828089,0.20577181465841857,0.1307039853133479,0.23658642648968686,0.5167503120751157,0.041935474727014886,0.21296791259873857,0.5047474451249946,0.3152483691111743,-0.10235495007810914,0.2953988527495211,0.18642437755925403,0.08692747171321707,0.19708780750175817,0.483368463762672,0.5233873095245397,0.24631443349723162,0.15547989871515905,0.2169316456041136,-0.009264826543096369,0.27207890517013583,0.05271737721688694,-0.00022830846913307148,0.322679207910798,0.37973213863526717,0.13908549257141375,0.5811487222183754,0.18804528655199734,0.2771970637407356,0.5979117401963392,0.08354649043195617,0.16317214754755197,0.18366632922282142,0.19361792941737307,0.3728031451521466,0.7405242244227477,0.33482260196463765
SLAT_DLPFCS,0.051262001288442695,0.34530036141023074,0.28792585200935594,0.4954725737772885,0.5618526454693109,0.2706532394583561,0.23035226327687466,0.6009003854476798,0.5339714380416231,0.5268187132128974,0.22398902197547585,0.3614351172892878,0.3500342674530846,-0.07723985499232004,0.21582175951273386,0.5133324241148999,0.03876972029977682,0.18014094138157144,0.25586933082279967,0.34297377637728776,0.05702428760679049,0.17864781077932432,0.26331691873257007,0.272761699013009,0.4842594721347328,0.3906014731339662,0.28792585200935594,0.2270932978117842,0.3591947860134141,0.22550121404157789,0.33134306859217416,0.3288214211912987,0.0842926142232568,0.12191128866840444,0.025651801437370312,0.16044983178688002,0.3853802694716282,0.2797668223011659,0.049914214289671965,0.22303525815358372,0.4554948236308017,0.16186442122907227,0.4367305704172102,0.3475688647981489,0.3655819412122328,0.24806852136065963,-0.07534739993445659,0.04516726156492762,0.33750504060900455,0.2771376820846481,0.053205457408717884,0.3946142696749046,0.4954725737772885,0.17569744676328095,0.13447193005604305,0.01726175338798124,0.17569744676328095,0.35005480228993296,-0.02994595085746705,-0.01281681491954447,0.11251765242710393,0.2712041160651552,0.16979074199587596,0.17324037036207182,0.39733311314894953,0.27701363210271307,0.06571674499105022,0.11253178550563979,0.44790258494858665,0.22351214092770588,0.5133324241148999,0.2551803049975115,0.37988291464346463,0.02044100193935122,0.07552843816288592,0.05398886929094385,0.4277234349383272,0.0013730954426616527,0.04814497360597688,0.39795820221035466,0.14657154578478412,0.2553921828776116,0.2575956795441783,0.05135958490612186,0.2772728024798058,0.14485573303874263,0.3199532815229,-0.022316072167628282,-0.07183213861897521,-0.007093554003028718,0.37255001038141605,0.052759939193141314,0.0742291069744419,0.2942320722941779,-0.01003736638219486,-0.07799550295809805,0.06820424144659089,0.04850560574072666,0.09304472182544565,0.11649148850657916,0.14111946383299087,0.33134306859217416,0.20814670408414926,0.07460431223964151,0.007111198426708922,0.11972863941961327,0.15313623264697232,0.06430254513892775,0.12526290898081927,0.2320752422944199,0.13997475837292148,-0.02787065301016997,0.3800107565326676,0.2222343546235782,0.09080713585799728,0.3097757095900408,0.026235184191158455,0.056380849053875165,0.09174025520951372,-0.05391866723243447,0.2111043937862328,0.39733311314894953,-0.0399830783324186
STalign_DLPFCS,0.12014919567441379,-0.014574637386894821,-0.052511309915079914,-0.05051154273596572,-0.008581763784585547,-0.048653860588868274,-0.0872886489814439,0.11006348207560518,0.023119075600198154,0.04460143523183469,-0.07201127608475881,0.11093801310085176,-0.09228859421397666,-0.0355332299119626,-0.09535103889536933,-0.004530889325839465,-0.0736473671756037,0.08283652227878832,0.06757049988576062,-0.06585114284431433,0.023572163685366413,-0.005490151800333925,-0.03853687491442272,-0.026177001360975356,0.051977306198713706,0.04578440678583778,-0.052511309915079914,-0.052730906761965984,-0.0629328220226411,0.0039888831626998045,0.09700816748663786,0.0874125721214859,-0.006029593621897012,-0.003913707341656031,-0.011200575612986284,-0.008432998877572694,0.09612119543936103,0.01905263902153879,0.11009827726203687,0.058020766773165124,-0.035294194735668735,0.03048184725069336,-0.09291890021900122,0.05583534928728263,-0.08314164296278592,-0.06458582696179808,0.10306819472540336,-0.0024804962158048475,-0.008854333332360265,0.03028728611656147,0.04829307883445983,0.040484746692041225,-0.05051154273596572,0.1246028089140695,-0.020629606972270502,0.05455857230391722,0.1246028089140695,0.020810127360951974,0.003356431802741998,0.2195651796732437,0.03746313042858357,0.009475202742588422,-0.0676477929209145,-0.0476344315538286,-0.0008304910821200032,0.03521257752658056,-0.041468827765770926,0.06175608699394272,-0.03586482427891422,-0.03917151998357801,-0.004530889325839465,0.01372406517365031,0.13473104853235307,-0.013174630243102397,-0.006568876722072708,-0.04074042026603398,0.08415971749571681,0.003193159185209598,0.0013461605109745692,-0.047409421614122954,0.05199716218151984,-0.026737539667357004,0.009101611570059056,0.013326955724367847,0.01798644104208708,-0.017835427373503406,0.04478170750964177,0.07304021827389438,0.028610172895914252,-0.022279522244650105,-0.052968827164486365,0.030327404969718696,-0.019633435141380873,0.038763096081720454,0.11096499509168832,0.056068759845267026,0.022775892491120928,0.042935485800875646,0.024331978274906168,-0.06888081792657268,0.03827094315633797,0.09700816748663786,0.06347720050014277,0.07538556878903688,0.05235105578289528,-0.07787710224234012,-0.05168086242372016,-0.018502878049297008,0.046966615652023896,0.014249518004215221,0.07605727422069247,0.0442251575208631,0.012837624152834848,-0.014497259692765196,0.06653422332402241,0.07325229691379838,-0.013431274146578881,-0.03223881178433373,-0.0824271725457141,0.05314228046964215,0.1434073712438713,-0.0008304910821200032,0.033247357685131394
CAST_DLPFCS,0.4863518605959365,0.8913304780503196,0.6972395746955898,0.9553682863295915,0.8454061204882987,0.6275491595480075,0.6643052146694419,0.8885810337887259,0.6378311314280682,0.8508651275067831,0.7444911767140047,0.8214202390827139,0.6878512860437445,0.3125216730878922,0.81163102129275,0.7210042645984549,0.32029185665628324,0.5363882280210727,0.7571979669562321,0.7099241388808307,0.3918271282233386,0.6702691798959947,0.5674773950111677,0.5771981923444939,0.7570691298780741,0.9330852776787157,0.6972395746955898,0.4519619973220658,0.6966236705257423,0.5886241130596132,0.7665395323549514,0.6964436423496368,0.7410062592033121,0.8486120563501931,0.14888995672784133,0.759473529381312,0.9271099760981939,0.8836612058870078,0.506771783726553,0.9014932174971543,0.8327489288357639,0.8945271123280073,0.8696387601370156,0.7312107928543963,0.6696004916714783,0.7790027874351272,0.5328702910113525,0.27368071957964596,0.6887870473925339,0.6222465375574147,0.671374794047506,0.7576499272795453,0.9553682863295915,0.6749436875917868,0.7005228794777705,0.523967362893093,0.6749436875917868,0.7521000359686459,0.08086359893802075,0.20003637835510713,0.1735822157903499,0.7301188430672564,0.5064902589677921,0.7863999221443025,0.8843803537753496,0.6264805647110361,0.039458903273315714,0.522857799055246,0.9187881529716965,0.664197760737516,0.7210042645984549,0.5400134871305718,0.8049172294924629,0.2504736118936117,0.3490860355569903,0.2910125361910281,0.9376481554797372,0.1809002187014239,0.31052015328396393,0.8469005674584964,0.8462654568308076,0.6625627962716963,0.8720290503172543,0.3104819761556941,0.7540064924389394,0.6516959843763231,0.6970481500943316,0.6405591304817215,0.08803812210879074,0.21304368076687563,0.7728480225525939,0.539781180820046,0.2386282431177993,0.8090748885061659,0.7287642020096788,0.1152274836093065,0.5384981947283599,0.2885181923985639,0.551358947426397,0.13414700284374811,0.6494167758658614,0.7665395323549514,0.5212347013642766,0.512896166084108,0.3825356987769375,0.44070786000028456,0.33615025359118994,0.04002412962541374,0.025092208990587377,0.5015337115478398,0.34404658534007154,0.19357913202765706,0.7777285755586,0.17200031680627792,0.4750593884203842,0.8437997397738487,0.028287148676227367,0.30265766902744945,0.34874293795158806,-0.02153446012127852,0.6813875725828556,0.8843803537753496,0.28422333497934554
